state,district,category,type,crimes,year
Sarawak,Sarikei,assault,robbery_gang_armed,1,2016
Sarawak,Sarikei,assault,robbery_gang_armed,0,2017
Sarawak,Sarikei,assault,robbery_gang_armed,0,2018
Sarawak,Sarikei,assault,robbery_gang_armed,0,2019
Sarawak,Sarikei,assault,robbery_gang_armed,0,2020
Sarawak,Sarikei,assault,robbery_gang_armed,0,2021
Sarawak,Sarikei,assault,robbery_gang_armed,0,2022
Sarawak,Sarikei,assault,robbery_gang_unarmed,4,2016
Sarawak,Sarikei,assault,robbery_gang_unarmed,4,2017
Sarawak,Sarikei,assault,robbery_gang_unarmed,5,2018
Sarawak,Sarikei,assault,robbery_gang_unarmed,4,2019
Sarawak,Sarikei,assault,robbery_gang_unarmed,2,2020
Sarawak,Sarikei,assault,robbery_gang_unarmed,2,2021
Sarawak,Sarikei,assault,robbery_gang_unarmed,1,2022
Sarawak,Sarikei,assault,robbery_solo_armed,0,2016
Sarawak,Sarikei,assault,robbery_solo_armed,0,2017
Sarawak,Sarikei,assault,robbery_solo_armed,0,2018
Sarawak,Sarikei,assault,robbery_solo_armed,0,2019
Sarawak,Sarikei,assault,robbery_solo_armed,0,2020
Sarawak,Sarikei,assault,robbery_solo_armed,0,2021
Sarawak,Sarikei,assault,robbery_solo_armed,0,2022
Sarawak,Sarikei,assault,robbery_solo_unarmed,2,2016
Sarawak,Sarikei,assault,robbery_solo_unarmed,5,2017
Sarawak,Sarikei,assault,robbery_solo_unarmed,0,2018
Sarawak,Sarikei,assault,robbery_solo_unarmed,3,2019
Sarawak,Sarikei,assault,robbery_solo_unarmed,1,2020
Sarawak,Sarikei,assault,robbery_solo_unarmed,0,2021
Sarawak,Sarikei,assault,robbery_solo_unarmed,1,2022
Sarawak,Sarikei,property,all,180,2016
Sarawak,Sarikei,property,all,149,2017
Sarawak,Sarikei,property,all,149,2018
Sarawak,Sarikei,property,all,142,2019
Sarawak,Sarikei,property,all,142,2020
Sarawak,Sarikei,property,all,63,2021
Sarawak,Sarikei,property,all,70,2022
Sarawak,Sarikei,property,break_in,58,2016
Sarawak,Sarikei,property,break_in,60,2017
Sarawak,Sarikei,property,break_in,67,2018
Sarawak,Sarikei,property,break_in,61,2019
Sarawak,Sarikei,property,break_in,60,2020
Sarawak,Sarikei,property,break_in,18,2021
Sarawak,Sarikei,property,break_in,33,2022
Sarawak,Sarikei,property,theft_other,69,2016
Sarawak,Sarikei,property,theft_other,46,2017
Sarawak,Sarikei,property,theft_other,53,2018
Sarawak,Sarikei,property,theft_other,52,2019
Sarawak,Sarikei,property,theft_other,67,2020
Sarawak,Sarikei,property,theft_other,31,2021
Sarawak,Sarikei,property,theft_other,11,2022
Sarawak,Sarikei,property,theft_vehicle_lorry,3,2016
Sarawak,Sarikei,property,theft_vehicle_lorry,1,2017
Sarawak,Sarikei,property,theft_vehicle_lorry,0,2018
Sarawak,Sarikei,property,theft_vehicle_lorry,1,2019
Sarawak,Sarikei,property,theft_vehicle_lorry,0,2020
Sarawak,Sarikei,property,theft_vehicle_lorry,1,2021
Sarawak,Sarikei,property,theft_vehicle_lorry,3,2022
Sarawak,Sarikei,property,theft_vehicle_motorcar,18,2016
Sarawak,Sarikei,property,theft_vehicle_motorcar,15,2017
Sarawak,Sarikei,property,theft_vehicle_motorcar,6,2018
Sarawak,Sarikei,property,theft_vehicle_motorcar,5,2019
Sarawak,Sarikei,property,theft_vehicle_motorcar,2,2020
Sarawak,Sarikei,property,theft_vehicle_motorcar,2,2021
Sarawak,Sarikei,property,theft_vehicle_motorcar,14,2022
Sarawak,Sarikei,property,theft_vehicle_motorcycle,32,2016
Sarawak,Sarikei,property,theft_vehicle_motorcycle,27,2017
Sarawak,Sarikei,property,theft_vehicle_motorcycle,23,2018
Sarawak,Sarikei,property,theft_vehicle_motorcycle,23,2019
Sarawak,Sarikei,property,theft_vehicle_motorcycle,13,2020
Sarawak,Sarikei,property,theft_vehicle_motorcycle,11,2021
Sarawak,Sarikei,property,theft_vehicle_motorcycle,9,2022
Sarawak,Serian,assault,all,19,2016
Sarawak,Serian,assault,all,25,2017
Sarawak,Serian,assault,all,18,2018
Sarawak,Serian,assault,all,21,2019
Sarawak,Serian,assault,all,7,2020
Sarawak,Serian,assault,all,24,2021
Sarawak,Serian,assault,all,32,2022
Sarawak,Serian,assault,causing_injury,10,2016
Sarawak,Serian,assault,causing_injury,10,2017
Sarawak,Serian,assault,causing_injury,1,2018
Sarawak,Serian,assault,causing_injury,9,2019
Sarawak,Serian,assault,causing_injury,3,2020
Sarawak,Serian,assault,causing_injury,9,2021
Sarawak,Serian,assault,causing_injury,11,2022
Sarawak,Serian,assault,murder,0,2016
Sarawak,Serian,assault,murder,1,2017
Sarawak,Serian,assault,murder,1,2018
Sarawak,Serian,assault,murder,2,2019
Sarawak,Serian,assault,murder,0,2020
Sarawak,Serian,assault,murder,0,2021
Sarawak,Serian,assault,murder,2,2022
Sarawak,Serian,assault,rape,2,2016
Sarawak,Serian,assault,rape,2,2017
Sarawak,Serian,assault,rape,4,2018
Sarawak,Serian,assault,rape,6,2019
Sarawak,Serian,assault,rape,2,2020
Sarawak,Serian,assault,rape,7,2021
Sarawak,Serian,assault,rape,9,2022
Sarawak,Serian,assault,robbery_gang_armed,0,2016
Sarawak,Serian,assault,robbery_gang_armed,0,2017
Sarawak,Serian,assault,robbery_gang_armed,0,2018
Sarawak,Serian,assault,robbery_gang_armed,0,2019
Sarawak,Serian,assault,robbery_gang_armed,0,2020
Sarawak,Serian,assault,robbery_gang_armed,0,2021
Sarawak,Serian,assault,robbery_gang_armed,0,2022
Sarawak,Serian,assault,robbery_gang_unarmed,7,2016
Sarawak,Serian,assault,robbery_gang_unarmed,12,2017
Sarawak,Serian,assault,robbery_gang_unarmed,9,2018
Sarawak,Serian,assault,robbery_gang_unarmed,4,2019
Sarawak,Serian,assault,robbery_gang_unarmed,0,2020
Sarawak,Serian,assault,robbery_gang_unarmed,8,2021
Sarawak,Serian,assault,robbery_gang_unarmed,9,2022
Sarawak,Serian,assault,robbery_solo_armed,0,2016
Sarawak,Serian,assault,robbery_solo_armed,0,2017
Sarawak,Serian,assault,robbery_solo_armed,0,2018
Sarawak,Serian,assault,robbery_solo_armed,0,2019
Sarawak,Serian,assault,robbery_solo_armed,0,2020
Sarawak,Serian,assault,robbery_solo_armed,0,2021
Sarawak,Serian,assault,robbery_solo_armed,0,2022
Sarawak,Serian,assault,robbery_solo_unarmed,0,2016
Sarawak,Serian,assault,robbery_solo_unarmed,0,2017
Sarawak,Serian,assault,robbery_solo_unarmed,3,2018
Sarawak,Serian,assault,robbery_solo_unarmed,0,2019
Sarawak,Serian,assault,robbery_solo_unarmed,2,2020
Sarawak,Serian,assault,robbery_solo_unarmed,0,2021
Sarawak,Serian,assault,robbery_solo_unarmed,1,2022
Sarawak,Serian,property,all,111,2016
Sarawak,Serian,property,all,120,2017
Sarawak,Serian,property,all,103,2018
Sarawak,Serian,property,all,101,2019
Sarawak,Serian,property,all,88,2020
Sarawak,Serian,property,all,78,2021
Sarawak,Serian,property,all,103,2022
Sarawak,Serian,property,break_in,18,2016
Sarawak,Serian,property,break_in,27,2017
Sarawak,Serian,property,break_in,35,2018
Sarawak,Serian,property,break_in,39,2019
Sarawak,Serian,property,break_in,41,2020
Sarawak,Serian,property,break_in,23,2021
Sarawak,Serian,property,break_in,35,2022
Sarawak,Serian,property,theft_other,20,2016
Sarawak,Serian,property,theft_other,21,2017
Sarawak,Serian,property,theft_other,25,2018
Sarawak,Serian,property,theft_other,17,2019
Sarawak,Serian,property,theft_other,32,2020
Sarawak,Serian,property,theft_other,39,2021
Sarawak,Serian,property,theft_other,38,2022
Sarawak,Serian,property,theft_vehicle_lorry,4,2016
Sarawak,Serian,property,theft_vehicle_lorry,0,2017
Sarawak,Serian,property,theft_vehicle_lorry,0,2018
Sarawak,Serian,property,theft_vehicle_lorry,1,2019
Sarawak,Serian,property,theft_vehicle_lorry,3,2020
Sarawak,Serian,property,theft_vehicle_lorry,2,2021
Sarawak,Serian,property,theft_vehicle_lorry,1,2022
Sarawak,Serian,property,theft_vehicle_motorcar,6,2016
Sarawak,Serian,property,theft_vehicle_motorcar,6,2017
Sarawak,Serian,property,theft_vehicle_motorcar,3,2018
Sarawak,Serian,property,theft_vehicle_motorcar,4,2019
Sarawak,Serian,property,theft_vehicle_motorcar,1,2020
Sarawak,Serian,property,theft_vehicle_motorcar,2,2021
Sarawak,Serian,property,theft_vehicle_motorcar,8,2022
Sarawak,Serian,property,theft_vehicle_motorcycle,63,2016
Sarawak,Serian,property,theft_vehicle_motorcycle,66,2017
Sarawak,Serian,property,theft_vehicle_motorcycle,40,2018
Sarawak,Serian,property,theft_vehicle_motorcycle,40,2019
Sarawak,Serian,property,theft_vehicle_motorcycle,11,2020
Sarawak,Serian,property,theft_vehicle_motorcycle,12,2021
Sarawak,Serian,property,theft_vehicle_motorcycle,21,2022
Sarawak,Sibu,assault,all,104,2016
Sarawak,Sibu,assault,all,122,2017
Sarawak,Sibu,assault,all,71,2018
Sarawak,Sibu,assault,all,124,2019
Sarawak,Sibu,assault,all,126,2020
Sarawak,Sibu,assault,all,56,2021
Sarawak,Sibu,assault,all,48,2022
Sarawak,Sibu,assault,causing_injury,57,2016
Sarawak,Sibu,assault,causing_injury,51,2017
Sarawak,Sibu,assault,causing_injury,8,2018
Sarawak,Sibu,assault,causing_injury,44,2019
Sarawak,Sibu,assault,causing_injury,43,2020
Sarawak,Sibu,assault,causing_injury,24,2021
Sarawak,Sibu,assault,causing_injury,30,2022
Sarawak,Sibu,assault,murder,7,2016
Sarawak,Sibu,assault,murder,5,2017
Sarawak,Sibu,assault,murder,4,2018
Sarawak,Sibu,assault,murder,4,2019
Sarawak,Sibu,assault,murder,2,2020
Sarawak,Sibu,assault,murder,2,2021
Sarawak,Sibu,assault,murder,1,2022
Sarawak,Sibu,assault,rape,12,2016
Sarawak,Sibu,assault,rape,18,2017
Sarawak,Sibu,assault,rape,20,2018
Sarawak,Sibu,assault,rape,23,2019
Sarawak,Sibu,assault,rape,14,2020
Sarawak,Sibu,assault,rape,6,2021
Sarawak,Sibu,assault,rape,9,2022
Sarawak,Sibu,assault,robbery_gang_armed,0,2016
Sarawak,Sibu,assault,robbery_gang_armed,0,2017
Sarawak,Sibu,assault,robbery_gang_armed,0,2018
Sarawak,Sibu,assault,robbery_gang_armed,1,2019
Sarawak,Sibu,assault,robbery_gang_armed,0,2020
Sarawak,Sibu,assault,robbery_gang_armed,0,2021
Sarawak,Sibu,assault,robbery_gang_armed,0,2022
Sarawak,Sibu,assault,robbery_gang_unarmed,25,2016
Sarawak,Sibu,assault,robbery_gang_unarmed,32,2017
Sarawak,Sibu,assault,robbery_gang_unarmed,29,2018
Sarawak,Sibu,assault,robbery_gang_unarmed,26,2019
Sarawak,Sibu,assault,robbery_gang_unarmed,28,2020
Sarawak,Sibu,assault,robbery_gang_unarmed,10,2021
Sarawak,Sibu,assault,robbery_gang_unarmed,5,2022
Sarawak,Sibu,assault,robbery_solo_armed,0,2016
Sarawak,Sibu,assault,robbery_solo_armed,0,2017
Sarawak,Sibu,assault,robbery_solo_armed,0,2018
Sarawak,Sibu,assault,robbery_solo_armed,0,2019
Sarawak,Sibu,assault,robbery_solo_armed,0,2020
Sarawak,Sibu,assault,robbery_solo_armed,0,2021
Sarawak,Sibu,assault,robbery_solo_armed,0,2022
Sarawak,Sibu,assault,robbery_solo_unarmed,3,2016
Sarawak,Sibu,assault,robbery_solo_unarmed,16,2017
Sarawak,Sibu,assault,robbery_solo_unarmed,10,2018
Sarawak,Sibu,assault,robbery_solo_unarmed,26,2019
Sarawak,Sibu,assault,robbery_solo_unarmed,39,2020
Sarawak,Sibu,assault,robbery_solo_unarmed,14,2021
Sarawak,Sibu,assault,robbery_solo_unarmed,3,2022
Sarawak,Sibu,property,all,706,2016
Sarawak,Sibu,property,all,634,2017
Sarawak,Sibu,property,all,626,2018
Sarawak,Sibu,property,all,783,2019
Sarawak,Sibu,property,all,680,2020
Sarawak,Sibu,property,all,478,2021
Sarawak,Sibu,property,all,390,2022
Sarawak,Sibu,property,break_in,180,2016
Sarawak,Sibu,property,break_in,186,2017
Sarawak,Sibu,property,break_in,212,2018
Sarawak,Sibu,property,break_in,286,2019
Sarawak,Sibu,property,break_in,215,2020
Sarawak,Sibu,property,break_in,166,2021
Sarawak,Sibu,property,break_in,124,2022
Sarawak,Sibu,property,theft_other,198,2016
Sarawak,Sibu,property,theft_other,203,2017
Sarawak,Sibu,property,theft_other,149,2018
Sarawak,Sibu,property,theft_other,281,2019
Sarawak,Sibu,property,theft_other,341,2020
Sarawak,Sibu,property,theft_other,229,2021
Sarawak,Sibu,property,theft_other,164,2022
Sarawak,Sibu,property,theft_vehicle_lorry,31,2016
Sarawak,Sibu,property,theft_vehicle_lorry,6,2017
Sarawak,Sibu,property,theft_vehicle_lorry,7,2018
Sarawak,Sibu,property,theft_vehicle_lorry,10,2019
Sarawak,Sibu,property,theft_vehicle_lorry,3,2020
Sarawak,Sibu,property,theft_vehicle_lorry,5,2021
Sarawak,Sibu,property,theft_vehicle_lorry,3,2022
Sarawak,Sibu,property,theft_vehicle_motorcar,47,2016
Sarawak,Sibu,property,theft_vehicle_motorcar,48,2017
Sarawak,Sibu,property,theft_vehicle_motorcar,41,2018
Sarawak,Sibu,property,theft_vehicle_motorcar,31,2019
Sarawak,Sibu,property,theft_vehicle_motorcar,12,2020
Sarawak,Sibu,property,theft_vehicle_motorcar,8,2021
Sarawak,Sibu,property,theft_vehicle_motorcar,21,2022
Sarawak,Sibu,property,theft_vehicle_motorcycle,250,2016
Sarawak,Sibu,property,theft_vehicle_motorcycle,191,2017
Sarawak,Sibu,property,theft_vehicle_motorcycle,217,2018
Sarawak,Sibu,property,theft_vehicle_motorcycle,175,2019
Sarawak,Sibu,property,theft_vehicle_motorcycle,109,2020
Sarawak,Sibu,property,theft_vehicle_motorcycle,70,2021
Sarawak,Sibu,property,theft_vehicle_motorcycle,78,2022
Sarawak,Simunjan,assault,all,7,2016
Sarawak,Simunjan,assault,all,5,2017
Sarawak,Simunjan,assault,all,9,2018
Sarawak,Simunjan,assault,all,7,2019
Sarawak,Simunjan,assault,all,7,2020
Sarawak,Simunjan,assault,all,4,2021
Sarawak,Simunjan,assault,all,5,2022
Sarawak,Simunjan,assault,causing_injury,2,2016
Sarawak,Simunjan,assault,causing_injury,4,2017
Sarawak,Simunjan,assault,causing_injury,2,2018
Sarawak,Simunjan,assault,causing_injury,4,2019
Sarawak,Simunjan,assault,causing_injury,1,2020
Sarawak,Simunjan,assault,causing_injury,1,2021
Sarawak,Simunjan,assault,causing_injury,3,2022
Sarawak,Simunjan,assault,murder,0,2016
Sarawak,Simunjan,assault,murder,0,2017
Sarawak,Simunjan,assault,murder,0,2018
Sarawak,Simunjan,assault,murder,0,2019
Sarawak,Simunjan,assault,murder,0,2020
Sarawak,Simunjan,assault,murder,1,2021
Sarawak,Simunjan,assault,murder,0,2022
Sarawak,Simunjan,assault,rape,4,2016
Sarawak,Simunjan,assault,rape,1,2017
Sarawak,Simunjan,assault,rape,5,2018
Sarawak,Simunjan,assault,rape,2,2019
Sarawak,Simunjan,assault,rape,5,2020
Sarawak,Simunjan,assault,rape,2,2021
Sarawak,Simunjan,assault,rape,2,2022
Sarawak,Simunjan,assault,robbery_gang_armed,0,2016
Sarawak,Simunjan,assault,robbery_gang_armed,0,2017
Sarawak,Simunjan,assault,robbery_gang_armed,0,2018
Sarawak,Simunjan,assault,robbery_gang_armed,0,2019
Sarawak,Simunjan,assault,robbery_gang_armed,0,2020
Sarawak,Simunjan,assault,robbery_gang_armed,0,2021
Sarawak,Simunjan,assault,robbery_gang_armed,0,2022
Sarawak,Simunjan,assault,robbery_gang_unarmed,1,2016
Sarawak,Simunjan,assault,robbery_gang_unarmed,0,2017
Sarawak,Simunjan,assault,robbery_gang_unarmed,1,2018
Sarawak,Simunjan,assault,robbery_gang_unarmed,1,2019
Sarawak,Simunjan,assault,robbery_gang_unarmed,1,2020
Sarawak,Simunjan,assault,robbery_gang_unarmed,0,2021
Sarawak,Simunjan,assault,robbery_gang_unarmed,0,2022
Sarawak,Simunjan,assault,robbery_solo_armed,0,2016
Sarawak,Simunjan,assault,robbery_solo_armed,0,2017
Sarawak,Simunjan,assault,robbery_solo_armed,0,2018
Sarawak,Simunjan,assault,robbery_solo_armed,0,2019
Sarawak,Simunjan,assault,robbery_solo_armed,0,2020
Sarawak,Simunjan,assault,robbery_solo_armed,0,2021
Sarawak,Simunjan,assault,robbery_solo_armed,0,2022
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2016
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2017
Sarawak,Simunjan,assault,robbery_solo_unarmed,1,2018
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2019
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2020
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2021
Sarawak,Simunjan,assault,robbery_solo_unarmed,0,2022
Sarawak,Simunjan,property,all,46,2016
Sarawak,Simunjan,property,all,29,2017
Sarawak,Simunjan,property,all,30,2018
Sarawak,Simunjan,property,all,49,2019
Sarawak,Simunjan,property,all,32,2020
Sarawak,Simunjan,property,all,28,2021
Sarawak,Simunjan,property,all,31,2022
Sarawak,Simunjan,property,break_in,18,2016
Sarawak,Simunjan,property,break_in,5,2017
Sarawak,Simunjan,property,break_in,9,2018
Sarawak,Simunjan,property,break_in,22,2019
Sarawak,Simunjan,property,break_in,13,2020
Sarawak,Simunjan,property,break_in,11,2021
Sarawak,Simunjan,property,break_in,13,2022
Sarawak,Simunjan,property,theft_other,9,2016
Sarawak,Simunjan,property,theft_other,4,2017
Sarawak,Simunjan,property,theft_other,7,2018
Sarawak,Simunjan,property,theft_other,8,2019
Sarawak,Simunjan,property,theft_other,14,2020
Sarawak,Simunjan,property,theft_other,12,2021
Sarawak,Simunjan,property,theft_other,15,2022
Sarawak,Simunjan,property,theft_vehicle_lorry,1,2016
Sarawak,Simunjan,property,theft_vehicle_lorry,1,2017
Sarawak,Simunjan,property,theft_vehicle_lorry,0,2018
Sarawak,Simunjan,property,theft_vehicle_lorry,0,2019
Sarawak,Simunjan,property,theft_vehicle_lorry,0,2020
Sarawak,Simunjan,property,theft_vehicle_lorry,3,2021
Sarawak,Simunjan,property,theft_vehicle_lorry,0,2022
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2016
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2017
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2018
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2019
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2020
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2021
Sarawak,Simunjan,property,theft_vehicle_motorcar,0,2022
Sarawak,Simunjan,property,theft_vehicle_motorcycle,18,2016
Sarawak,Simunjan,property,theft_vehicle_motorcycle,19,2017
Sarawak,Simunjan,property,theft_vehicle_motorcycle,14,2018
Sarawak,Simunjan,property,theft_vehicle_motorcycle,19,2019
Sarawak,Simunjan,property,theft_vehicle_motorcycle,5,2020
Sarawak,Simunjan,property,theft_vehicle_motorcycle,2,2021
Sarawak,Simunjan,property,theft_vehicle_motorcycle,3,2022
Sarawak,Song,assault,all,3,2016
Sarawak,Song,assault,all,3,2017
Sarawak,Song,assault,all,2,2018
Sarawak,Song,assault,all,3,2019
Sarawak,Song,assault,all,3,2020
Sarawak,Song,assault,all,3,2021
Sarawak,Song,assault,all,4,2022
Sarawak,Song,assault,causing_injury,1,2016
Sarawak,Song,assault,causing_injury,2,2017
Sarawak,Song,assault,causing_injury,2,2018
Sarawak,Song,assault,causing_injury,2,2019
Sarawak,Song,assault,causing_injury,2,2020
Sarawak,Song,assault,causing_injury,0,2021
Sarawak,Song,assault,causing_injury,2,2022
Sarawak,Song,assault,murder,0,2016
Sarawak,Song,assault,murder,0,2017
Sarawak,Song,assault,murder,0,2018
Sarawak,Song,assault,murder,0,2019
Sarawak,Song,assault,murder,0,2020
Sarawak,Song,assault,murder,0,2021
Sarawak,Song,assault,murder,0,2022
Sarawak,Song,assault,rape,1,2016
Sarawak,Song,assault,rape,1,2017
Sarawak,Song,assault,rape,0,2018
Sarawak,Song,assault,rape,1,2019
Sarawak,Song,assault,rape,1,2020
Sarawak,Song,assault,rape,3,2021
Sarawak,Song,assault,rape,2,2022
Sarawak,Song,assault,robbery_gang_armed,0,2016
Sarawak,Song,assault,robbery_gang_armed,0,2017
Sarawak,Song,assault,robbery_gang_armed,0,2018
Sarawak,Song,assault,robbery_gang_armed,0,2019
Sarawak,Song,assault,robbery_gang_armed,0,2020
Sarawak,Song,assault,robbery_gang_armed,0,2021
Sarawak,Song,assault,robbery_gang_armed,0,2022
Sarawak,Song,assault,robbery_gang_unarmed,1,2016
Sarawak,Song,assault,robbery_gang_unarmed,0,2017
Sarawak,Song,assault,robbery_gang_unarmed,0,2018
Sarawak,Song,assault,robbery_gang_unarmed,0,2019
Sarawak,Song,assault,robbery_gang_unarmed,0,2020
Sarawak,Song,assault,robbery_gang_unarmed,0,2021
Sarawak,Song,assault,robbery_gang_unarmed,0,2022
Sarawak,Song,assault,robbery_solo_armed,0,2016
Sarawak,Song,assault,robbery_solo_armed,0,2017
Sarawak,Song,assault,robbery_solo_armed,0,2018
Sarawak,Song,assault,robbery_solo_armed,0,2019
Sarawak,Song,assault,robbery_solo_armed,0,2020
Sarawak,Song,assault,robbery_solo_armed,0,2021
Sarawak,Song,assault,robbery_solo_armed,0,2022
Sarawak,Song,assault,robbery_solo_unarmed,0,2016
Sarawak,Song,assault,robbery_solo_unarmed,0,2017
Sarawak,Song,assault,robbery_solo_unarmed,0,2018
Sarawak,Song,assault,robbery_solo_unarmed,0,2019
Sarawak,Song,assault,robbery_solo_unarmed,0,2020
Sarawak,Song,assault,robbery_solo_unarmed,0,2021
Sarawak,Song,assault,robbery_solo_unarmed,0,2022
Sarawak,Song,property,all,4,2016
Sarawak,Song,property,all,4,2017
Sarawak,Song,property,all,10,2018
Sarawak,Song,property,all,4,2019
Sarawak,Song,property,all,7,2020
Sarawak,Song,property,all,4,2021
Sarawak,Song,property,all,8,2022
Sarawak,Song,property,break_in,2,2016
Sarawak,Song,property,break_in,1,2017
Sarawak,Song,property,break_in,6,2018
Sarawak,Song,property,break_in,1,2019
Sarawak,Song,property,break_in,3,2020
Sarawak,Song,property,break_in,0,2021
Sarawak,Song,property,break_in,1,2022
Sarawak,Song,property,theft_other,2,2016
Sarawak,Song,property,theft_other,3,2017
Sarawak,Song,property,theft_other,3,2018
Sarawak,Song,property,theft_other,2,2019
Sarawak,Song,property,theft_other,4,2020
Sarawak,Song,property,theft_other,4,2021
Sarawak,Song,property,theft_other,6,2022
Sarawak,Song,property,theft_vehicle_lorry,0,2016
Sarawak,Song,property,theft_vehicle_lorry,0,2017
Sarawak,Song,property,theft_vehicle_lorry,1,2018
Sarawak,Song,property,theft_vehicle_lorry,0,2019
Sarawak,Song,property,theft_vehicle_lorry,0,2020
Sarawak,Song,property,theft_vehicle_lorry,0,2021
Sarawak,Song,property,theft_vehicle_lorry,0,2022
Sarawak,Song,property,theft_vehicle_motorcar,0,2016
Sarawak,Song,property,theft_vehicle_motorcar,0,2017
Sarawak,Song,property,theft_vehicle_motorcar,0,2018
Sarawak,Song,property,theft_vehicle_motorcar,0,2019
Sarawak,Song,property,theft_vehicle_motorcar,0,2020
